,total_transactions_other,total_uniqueReceivedFromAddresses_other,total_uniqueSentToAddresses_other,time_avgBetweenReceivedTxn_other,time_avgBetweenTxn_other,time_diffBetweenFirstAndLastSent_other,time_diffBetweenFirstAndLastTxn_other,erc20_uniqueTokenAddressesSent_other,erc20_uniqueTokenAddressesReceived_other,erc20_mostSentTokenAddress_other,erc20_mostReceivedTokenAddress_other,erc20_uniqueUnknownValueTokens_other,erc20_transactionsWithUnknownValueTokens_other,walletAddress,total_transactions_approval,total_etherSent_approval,total_etherReceived_approval,total_etherSentToContract_approval,total_sentTxn_approval,total_receivedTxn_approval,total_sentToContractTxn_approval,total_uniqueReceivedFromAddresses_approval,total_uniqueSentToAddresses_approval,time_avgBetweenTxn_approval,time_diffBetweenFirstAndLastTxn_approval,erc20_uniqueTokenAddressesSent_approval,erc20_uniqueTokenAddressesReceived_approval,erc20_mostSentTokenAddress_approval,erc20_uniqueUnknownValueTokens_approval,erc20_transactionsWithUnknownValueTokens_approval,total_transactions_transfer,total_etherSent_transfer,total_etherReceived_transfer,total_etherSentToContract_transfer,total_sentTxn_transfer,total_receivedTxn_transfer,total_sentToContractTxn_transfer,total_uniqueReceivedFromAddresses_transfer,total_uniqueSentToAddresses_transfer,time_avgBetweenTxn_transfer,time_diffBetweenFirstAndLastTxn_transfer,erc20_uniqueTokenAddressesSent_transfer,erc20_uniqueTokenAddressesReceived_transfer,erc20_mostSentTokenAddress_transfer,erc20_uniqueUnknownValueTokens_transfer,erc20_transactionsWithUnknownValueTokens_transfer,received:minValue,received:maxValue,received:avgValue,sent:minValue,sent:maxValue,sent:avgValue,sentToContract:minValue,sentToContract:maxValue,sentToContract:avgValue,total:transactions,total:etherSent,total:etherReceived,total:etherSentToContract,total:sentTxn,total:receivedTxn,total:sentToContractTxn,total:uniqueReceivedFromAddresses,total:uniqueSentToAddresses,time:avgBetweenSentTxn,time:avgBetweenReceivedTxn,time:avgBetweenTxn,time:diffBetweenFirstAndLastSent,time:diffBetweenFirstAndLastReceived,time:diffBetweenFirstAndLastTxn,Target
852,,,,,,,,,,,,,,0x1204d46c315aef806791293563e360f6a415b433,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5 days 23:42:08,23 days 22:48:32,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,4.0,0.02,1.074470914,0.3381864523333333,0.0,0.3,0.0016685591499387,0.0,0.0,0.0,709.0,1.1729970824069569,2.029118714,0.0,703.0,6.0,4.0,5.0,287.0,0 days 01:36:34.985775248,7 days 20:12:40.666666666,0 days 01:35:45.944992947,47 days 03:37:55,47 days 01:16:04,47 days 03:37:55,0
853,,,,,,,,,,,,,,0x129eee6ba24a37b42acb0b8281026ee047a299f4,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,1.0,1.0,0.0005385312662684,0.006,0.003557240279376,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0106717208381282,0.0,1.0,3.0,1.0,2.0,1.0,0 days 00:00:00,28 days 13:24:08.333333333,0 days 00:00:00,0 days 00:00:00,85 days 16:12:25,0 days 00:00:00,0
854,,,,,,,,,,,,,,0x134e48519d3b77dae367cee84a03f5a27257999b,,,,,,,,,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7 days 20:51:57.700000,78 days 16:39:37,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,10.0,,,,0.0,0.001,0.0001811691488767,0.0,0.0,0.0,13.0,0.0023551989353978,0.0,0.0,13.0,0.0,10.0,0.0,2.0,6 days 11:03:31,,6 days 11:03:31,83 days 23:45:43,,83 days 23:45:43,0
855,,,,,,,,,,,,,,0x135dc760151859763437fba0ada1ee21695e0e2d,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20 days 08:20:38.500000,40 days 16:41:17,0.0,1.0,,1.0,2.0,0.000509978,0.001607978,0.0009880383333333,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.002964115,0.0,3.0,3.0,3.0,2.0,1.0,13 days 13:34:02,14 days 20:18:38.333333333,6 days 18:47:01,40 days 16:42:06,44 days 12:55:55,40 days 16:42:06,0
856,,,,,,,,,,,,,,0x1361fe17cb9cbb7ebfbdbca15b4132ccbd5333b5,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11 days 08:03:58.500000,22 days 16:07:57,2.0,0.0,0x467719ad09025fcc6cf6f8311755809d45a5e5f3,2.0,2.0,0.0002214388107,0.0233344003247522,0.0117779195677261,0.0,0.0233720527130062,0.0077906842376687,0.0,0.0,0.0,5.0,0.0233720527130062,0.0235558391354522,0.0,3.0,2.0,2.0,2.0,3.0,12 days 05:21:39,18 days 08:02:13.500000,7 days 08:00:59.400000,36 days 16:04:57,36 days 16:04:27,36 days 16:04:57,0
857,,,,,,,,,,,,,,0x1389b57b8fedbed4f0520111f8c5eeb92b21808e,,,,,,,,,,,,,,,,,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 05:29:21.845360824,88 days 17:53:16,1.0,0.0,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,1.0,388.0,0.000625,0.0124999999999999,0.0029251288659793,0.0,0.0111309177444564,0.0013031471543977,0.0,0.0,0.0,1165.0,1.0125453389670336,1.1349499999999948,0.0,777.0,388.0,388.0,4.0,6.0,0 days 02:44:28.307593307,0 days 05:29:32.216494845,0 days 01:49:41.695278969,88 days 17:54:35,88 days 19:00:20,88 days 17:54:35,0
858,,,,,,,,,,,,,,0x13b432914a996b0a48695df9b2d701eda45ff264,,,,,,,,,,,,,,,,,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0 days 07:52:53.363636363,14 days 10:47:08,6.0,0.0,0x2e1e15c44ffe4df6a0cb7371cd00d5028e571d14,6.0,44.0,0.002,20.0,0.1555477170428788,0.0,19.98,0.3486147568943539,0.0,0.0,0.0,1104.0,118.52901734408034,118.83845582075944,0.0,340.0,764.0,44.0,656.0,271.0,0 days 04:56:10.976470588,0 days 02:53:23.972513089,0 days 01:31:12.945652173,69 days 22:22:12,91 days 23:57:15,69 days 22:22:12,0
859,,,,,,,,,,,,,,0x1410a5ca07a05edf10dd7b2ed386b508f290318b,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0x769250862220d509fb9bed5f88d824c9fb74a833,1.0,1.0,2.83265507689998e-05,0.0599,0.0081617171331395,0.0,0.0611821139904791,0.0041783433583609,0.0,0.0,0.0,89.0,0.2590572882183818,0.2203663625947688,0.0,62.0,27.0,37.0,13.0,28.0,0 days 12:58:03.919354838,1 days 06:01:12.444444444,0 days 09:02:01.382022471,33 days 12:00:03,33 days 18:32:36,33 days 12:00:03,0
860,,,,,,,,,,,,,,0x141c588be6951729e65da7ccc7c52fa0da2714d4,,,,,,,,,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3 days 16:20:25.222222222,33 days 03:03:47,2.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2.0,9.0,0.0032585,0.01,0.0077528333333333,0.0,0.008107401,0.0014740729090909,0.0,0.0,0.0,14.0,0.016214802,0.0232585,0.0,11.0,3.0,9.0,2.0,3.0,3 days 00:16:53.909090909,11 days 01:21:07.666666666,2 days 08:47:33.785714285,33 days 03:05:53,33 days 04:03:23,33 days 03:05:53,0
861,,,,,,,,,,,,,,0x145c00b44dfee3033cfc8b6ee030dd753716b529,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0x0000000000085d4780b73119b644ae5ecd22b376,1.0,1.0,0.0001484539999999,0.0001484539999999,0.0001484539999999,0.0,6.0506e-05,3.0253e-05,0.0,0.0,0.0,3.0,6.0506e-05,0.0001484539999999,0.0,2.0,1.0,1.0,1.0,2.0,2 days 02:34:28.500000,0 days 00:00:00,1 days 09:42:59,4 days 05:08:57,0 days 00:00:00,4 days 05:08:57,0
862,,,,,,,,,,,,,,0x15356912016e5cf2ef7d017b7d218d17b41db498,,,,,,,,,,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1 days 07:05:44.571428571,9 days 01:40:12,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,7.0,6.92226423064e-05,0.1998354209999999,0.0100242097761808,0.0,0.0499999999999999,0.002942007360188,0.0,0.0,0.0,445.0,1.1562088925539007,0.5212589083614048,0.0,393.0,52.0,156.0,23.0,55.0,0 days 05:36:12.229007633,1 days 17:01:29.826923076,0 days 04:56:55.024719101,91 days 18:08:06,88 days 21:17:51,91 days 18:08:06,0
863,,,,,,,,,,,,,,0x1585594f68c6c60da3e1c8b6df761bb13678e809,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:00:00,0 days 00:00:00,0.0,1.0,,1.0,2.0,0.0016010129999999,0.057969263,0.0139750557555555,0.0,0.055,0.0083630810007993,0.0,0.0,0.0,47.0,0.3177970780303749,0.1257755017999998,0.0,38.0,9.0,23.0,6.0,17.0,2 days 02:10:36.447368421,4 days 13:20:16.555555555,1 days 16:34:06.489361702,79 days 10:43:05,41 days 00:02:29,79 days 10:43:05,0
864,,,,,,,,,,,,,,0x15ad6c052db7a8113dbfda2fb9001a8b67ea3ac6,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:00:00,0 days 00:00:00,0.0,1.0,,1.0,2.0,0.0016522581004943,0.002,0.0018261290502471,0.0,0.0017493689328179,0.0006205387049598,0.0,0.0,0.0,5.0,0.0018616161148796,0.0036522581004942,0.0,3.0,2.0,1.0,2.0,3.0,8 days 23:17:52,0 days 00:06:31,5 days 09:10:43.200000,26 days 21:53:36,0 days 00:13:02,26 days 21:53:36,0
865,,,,,,,,,,,,,,0x15ce8cef04494aedf579aad3c7ad53412b3a19d6,,,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0 days 03:08:12.250000,1 days 13:38:27,2.0,0.0,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,2.0,12.0,0.001,0.1999999999999999,0.0686666666666666,0.0,0.20274437832,0.02546804729,0.0,0.0,0.0,11.0,0.20374437832,0.2059999999999999,0.0,8.0,3.0,6.0,2.0,3.0,0 days 04:42:41.125000,0 days 00:03:33,0 days 03:25:35.363636363,1 days 13:41:29,0 days 00:10:39,1 days 13:41:29,0
866,,,,,,,,,,,,,,0x15fbe5080d3b6d66c5ad7d97015bd956eda971e6,,,,,,,,,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 19:59:03.500000,8 days 07:50:35,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,10.0,0.0007439587848,0.002481506177091,0.0016931380872969,0.0,0.0025782262774058,0.0004297043795676,0.0,0.0,0.0,9.0,0.0025782262774058,0.0050794142618909,0.0,6.0,3.0,5.0,1.0,2.0,6 days 00:41:20,25 days 10:28:14,4 days 00:27:33.333333333,36 days 04:08:00,76 days 07:24:42,36 days 04:08:00,0
867,,,,,,,,,,,,,,0x16699eb7f10586e74d17430aa453b23a563d1f46,,,,,,,,,,,,,,,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2 days 14:08:08.343750,82 days 20:20:27,1.0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0,32.0,0.000145606515678,0.01,0.0011558369682806,0.0,0.0126789329086914,0.0007458195828642,0.0,0.0,0.0,34.0,0.0126789329086914,0.0196492284607717,0.0,17.0,17.0,16.0,2.0,2.0,4 days 21:02:34.705882352,2 days 01:27:19.352941176,2 days 10:31:17.352941176,82 days 21:43:50,35 days 00:44:29,82 days 21:43:50,0
868,,,,,,,,,,,,,,0x167dda4c4f69dbdb43cc5bbdc84bc3ee9c7cca37,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0x32a7c02e79c4ea1008dd6564b35f131428673c41,1.0,2.0,0.0004196600641222,0.100293309,0.0615499210867685,0.0,0.1972884566306191,0.0646982910036497,0.0,0.0,0.0,173.0,5.499354735310228,5.416393055635634,0.0,85.0,88.0,1.0,4.0,3.0,1 days 01:23:01.200000,1 days 00:16:31.500000,0 days 12:28:18.277456647,89 days 21:36:42,89 days 00:14:12,89 days 21:36:42,0
869,,,,,,,,,,,,,,0x16905697103cd4ad6a22193b242941b62f660bbc,,,,,,,,,,,,,,,,,13318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2482.0,0 days 00:09:56.674650848,91 days 23:21:53,9.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,9.0,13318.0,0.0009,82.0029165,13.39018838339546,0.0,14.443920716,0.1094735868040672,0.0,0.0,0.0,8977.0,974.4243961430026,1017.654317138055,0.0,8901.0,76.0,6659.0,41.0,1304.0,0 days 00:14:52.972137962,1 days 04:26:22.934210526,0 days 00:14:45.412164420,91 days 23:52:25,90 days 01:25:03,91 days 23:52:25,0
870,,,,,,,,,,,,,,0x16986dc82b24987f66939635137e25836df2ea61,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3 days 08:56:34.666666666,20 days 05:39:28,1.0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0,6.0,0.0,2.0,0.5545454545454546,0.0,9.0,0.0029309528860755,0.0,0.0,0.0,10798.0,31.583948300350247,12.2,0.0,10776.0,22.0,5360.0,3.0,6.0,0 days 00:12:17.363400148,2 days 21:59:50.545454545,0 days 00:12:15.861085386,91 days 23:10:28,64 days 03:56:32,91 days 23:10:28,0
871,,,,,,,,,,,,,,0x1705c771736027121f4812045444d720b569adb6,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10 days 07:30:24,41 days 06:01:36,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,4.0,0.00041324,0.000476517,0.0004448784999999,0.0,0.000230697795718,7.689926523933334e-05,0.0,0.0,0.0,5.0,0.000230697795718,0.0008897569999999,0.0,3.0,2.0,2.0,1.0,2.0,17 days 05:33:25.333333333,20 days 14:52:09,10 days 08:08:03.200000,51 days 16:40:16,41 days 05:44:18,51 days 16:40:16,0
872,,,,,,,,,,,,,,0x1714e391512f35735e0211dfad65bceae5da6410,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,2.0,0.0001858909999999,0.0039055,0.0021213991818181,0.0,0.0039055,0.0034610555555555,0.0,0.0,0.0,20.0,0.0311494999999999,0.0233353909999998,0.0,9.0,11.0,1.0,10.0,6.0,0 days 00:04:12.444444444,0 days 00:02:23.727272727,0 days 00:01:53.600000,0 days 00:37:52,0 days 00:26:21,0 days 00:37:52,0
873,,,,,,,,,,,,,,0x1717e7525746abf8d278a288292196bc05731bc3,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,2.0,2e-05,0.0001,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00012,0.0,1.0,2.0,1.0,1.0,1.0,0 days 00:00:00,1 days 16:21:29.500000,0 days 00:00:00,0 days 00:00:00,3 days 08:42:59,0 days 00:00:00,0
874,,,,,,,,,,,,,,0x17effae2a35669087e7b133bf6ea0d8acd476020,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,2.0,6.57664097901663e-05,0.033,0.0125109610682983,0.0,0.0878199163574523,0.0123404904598042,0.0,0.0,0.0,22.0,0.1974478473568673,0.07506576640979,0.0,16.0,6.0,8.0,1.0,9.0,3 days 09:44:29.250000,9 days 01:49:52,2 days 11:26:54,54 days 11:51:48,54 days 10:59:12,54 days 11:51:48,0
875,,,,,,,,,,,,,,0x17d3639032d93df93ef6f5698cb28f7b94bbf6e7,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0,2.0,0.007700558,0.007700558,0.007700558,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.007700558,0.0,1.0,1.0,1.0,1.0,1.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0
876,,,,,,,,,,,,,,0x17d6e3698dbd20704300aece1246109a6f7eccc3,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,2.0,1e-05,0.289946261,0.0430567714723571,0.0,0.2921212185988456,0.0647725412071561,0.0,0.0,0.0,165.0,4.210215178465149,4.305677147235719,0.0,65.0,100.0,1.0,53.0,6.0,0 days 18:36:57.646153846,0 days 13:28:18.530000,0 days 07:20:00.890909090,50 days 10:02:27,56 days 03:10:53,50 days 10:02:27,0
877,,,,,,,,,,,,,,0x17f35864020fd08301373d5a70bcc3bb40dab5aa,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7 days 18:46:07.333333333,46 days 16:36:44,1.0,0.0,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,1.0,6.0,0.0018,0.0101619896422979,0.0047001279415934,0.0,0.0124999999999999,0.0037135687175238,0.0,0.0,0.0,92.0,0.2191005543339057,0.1551042220725838,0.0,59.0,33.0,14.0,4.0,4.0,1 days 11:14:55.644067796,2 days 14:20:19.363636363,0 days 22:36:18.728260869,86 days 15:40:43,85 days 17:10:39,86 days 15:40:43,0
878,,,,,,,,,,,,,,0x189f9251fb7d17d296a131b83d3a99daba8e6431,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6 days 11:31:00.750000,25 days 22:04:03,2.0,0.0,0x8207c1ffc5b6804f6024322ccf34f29c3541ae26,2.0,4.0,0.000107970092268,0.000107970092268,0.000107970092268,0.0,0.0219882840296288,0.0073294280098762,0.0,0.0,0.0,4.0,0.0219882840296288,0.000107970092268,0.0,3.0,1.0,2.0,1.0,3.0,8 days 15:41:17,0 days 00:00:00,6 days 11:45:57.750000,25 days 23:03:51,0 days 00:00:00,25 days 23:03:51,0
879,,,,,,,,,,,,,,0x18c891ed1810bebf145d4744cd337ee52673dedb,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10 days 00:42:51,40 days 02:51:24,1.0,0.0,0x957a229f2fdb792ed075004d63eec99c7f2d8df1,1.0,4.0,0.001,0.738514844715732,0.1124001113052236,0.0,0.0744,0.0067969387755102,0.0,0.0,0.0,63.0,0.33305,1.5736015582731315,0.0,49.0,14.0,19.0,9.0,26.0,1 days 16:44:53.612244897,6 days 09:11:55.571428571,1 days 07:41:35.031746031,83 days 04:39:47,89 days 08:46:58,83 days 04:39:47,0
880,,,,,,,,,,,,,,0x1903af3b8f98b695d5d1157f1b1c1ded51e3db03,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17 days 08:14:23.500000,34 days 16:28:47,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,2.0,0.0024291375492366,0.2031738007425786,0.1028014691459076,0.0,0.2395160764085047,0.0798386921361682,0.0,0.0,0.0,5.0,0.2395160764085047,0.2056029382918152,0.0,3.0,2.0,2.0,2.0,2.0,22 days 16:19:34.333333333,31 days 03:35:55,13 days 14:35:44.600000,68 days 00:58:43,62 days 07:11:50,68 days 00:58:43,0
881,,,,,,,,,,,,,,0x19383127763fb27dd35bf25f6ce24ea8bd025f7d,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.0,1.0,0.0004107822114871,0.0203,0.0065198262292295,0.0,0.020573,0.0069467173096287,0.0,0.0,0.0,31.0,0.1111474769540607,0.0977973934384433,0.0,16.0,15.0,1.0,5.0,4.0,3 days 10:29:58.625000,3 days 15:47:01.266666666,1 days 18:34:49.612903225,54 days 23:59:38,54 days 20:45:19,54 days 23:59:38,0
882,,,,,,,,,,,,,,0x197338e5feab797886736890a4967952880eb5b2,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0x20d4db1946859e2adb0e5acc2eac58047ad41395,1.0,4.0,,,,0.0,0.0007599999999999,0.0002733333333333,0.0,0.0,0.0,6.0,0.0016399999999997,0.0,0.0,6.0,0.0,2.0,0.0,3.0,3 days 05:02:19.333333333,,3 days 05:02:19.333333333,19 days 06:13:56,,19 days 06:13:56,0
883,,,,,,,,,,,,,,0x19734cae93a68303fda9f6de79a6b2241a485563,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,1.0,4.0,0.0001975105496259,0.0007190921362783,0.0004583013429521,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0009166026859042,0.0,1.0,2.0,1.0,1.0,1.0,0 days 00:00:00,6 days 13:41:12,0 days 00:00:00,0 days 00:00:00,13 days 03:22:24,0 days 00:00:00,0
884,,,,,,,,,,,,,,0x197c85bbb8d1ccf7e6ab7703d324b2fce97a6555,,,,,,,,,,,,,,,,,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 04:22:53.167355371,88 days 08:36:53,1.0,0.0,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.0,484.0,0.0005,0.0124999999999999,0.0024648760330578,0.0,0.0110184455309435,0.001087753088474,0.0,0.0,0.0,365.0,0.2654117535876794,0.2982499999999976,0.0,244.0,121.0,121.0,4.0,6.0,0 days 08:41:28.098360655,0 days 17:31:32.190082644,0 days 05:48:35.879452054,88 days 08:38:16,88 days 08:35:55,88 days 08:38:16,0
885,,,,,,,,,,,,,,0x199cc64a2bcc605bbe67bb0c6847492f5d1f5553,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0,4.0,0.001,0.04074,0.0192392729674963,0.0,0.0699999999999999,0.0114218745347746,0.0,0.0,0.0,21.0,0.1941718670911697,0.0769570918699853,0.0,17.0,4.0,4.0,4.0,12.0,0 days 13:56:56.941176470,2 days 13:29:36.500000,0 days 11:17:31.809523809,9 days 21:08:08,10 days 05:58:26,9 days 21:08:08,0
886,,,,,,,,,,,,,,0x1a57af99399a5a8af1774e6155be6e43d8c16ab7,,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1 days 03:00:48.500000,9 days 00:06:28,1.0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0,8.0,0.0001457102446584,0.0004463414995728,0.0002395945183755,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0011979725918778,0.0,2.0,5.0,2.0,1.0,1.0,4 days 12:03:14,8 days 09:55:06.400000,1 days 06:52:21.142857142,9 days 00:06:28,42 days 01:35:32,9 days 00:06:28,0
887,,,,,,,,,,,,,,0x1bb94ac86ec6f31947824bda11e1cb5792f21c7f,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0x4a7397b0b86bb0f9482a3f4f16de942f04e88702,1.0,4.0,0.18631787562,0.18631787562,0.18631787562,0.0,0.093,0.0534186410612704,0.0,0.0,0.0,6.0,0.2670932053063521,0.18631787562,0.0,5.0,1.0,2.0,1.0,4.0,10 days 00:22:17.600000,0 days 00:00:00,8 days 08:18:34.666666666,50 days 01:51:28,0 days 00:00:00,50 days 01:51:28,0
888,,,,,,,,,,,,,,0x1bf1601d49092ba59f9b32576edb0bf94ab46690,,,,,,,,,,,,,,,,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 22:43:29.925000,37 days 20:59:57,9.0,0.0,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,9.0,40.0,0.00074,1.79984,0.9903196676470588,0.0,2.6009220612,0.725133496975,0.0,0.0,0.0,50.0,11.6021359516,33.6708687,0.0,16.0,34.0,10.0,7.0,10.0,2 days 13:51:05.687500,1 days 14:17:41.382352941,0 days 19:47:33.020000,41 days 05:37:31,54 days 06:01:27,41 days 05:37:31,0
889,,,,,,,,,,,,,,0x1bf42a2978fa67a2fd80de3ab42e5231b635296a,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,1.0,4.0,,,,0.0,0.0029668809130419,0.0014834404565209,0.0,0.0,0.0,2.0,0.0029668809130419,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0 days 03:59:01.500000,,0 days 03:59:01.500000,0 days 07:58:03,,0 days 07:58:03,0
890,,,,,,,,,,,,,,0x1cb187bdbff13acf53a0fd3b12e108203f00d6a5,,,,,,,,,,,,,,,,,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0 days 22:08:28.875000,59 days 01:02:48,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,64.0,0.0003688006321045,0.097,0.0486844003160522,0.0,0.01,0.0005833333333333,0.0,0.0,0.0,20.0,0.0105,0.0973688006321045,0.0,18.0,2.0,16.0,1.0,3.0,3 days 13:22:58,1 days 02:09:10,3 days 04:50:40.200000,64 days 00:53:24,2 days 04:18:20,64 days 00:53:24,0
